cell_type	gene	avg_logFC	p_val	p_val_adj	de_family	de_method	de_type
Macrophage	AC005355.2	-0.5064877	0.305883234	0.835907844	pseudobulk	edgeR	LRT
Macrophage	AC005363.11	-0.044567657	0.919122651	1	pseudobulk	edgeR	LRT
Macrophage	AC005363.2	0	1	1	pseudobulk	edgeR	LRT
Macrophage	AC005393.1	0	1	1	pseudobulk	edgeR	LRT
Macrophage	AC005476.2	-0.544566714	0.300231856	0.835907844	pseudobulk	edgeR	LRT
Macrophage	AC005477.1	0	1	1	pseudobulk	edgeR	LRT
Macrophage	AC005479.2	0	1	1	pseudobulk	edgeR	LRT
Macrophage	AC005480.1	-0.39938027	0.558761244	1	pseudobulk	edgeR	LRT
Macrophage	AC005481.5	0.675646924	0.192737657	0.780066642	pseudobulk	edgeR	LRT
Macrophage	AC005487.1	0	1	1	pseudobulk	edgeR	LRT
Macrophage	AC005487.2	-1.500017125	0.061199518	0.680846621	pseudobulk	edgeR	LRT
Macrophage	AC005498.2	-2.06794124	0.127186028	0.756645391	pseudobulk	edgeR	LRT
Macrophage	AC005498.3	-0.079399314	0.815791889	1	pseudobulk	edgeR	LRT
Macrophage	AC005520.2	0	1	1	pseudobulk	edgeR	LRT
Macrophage	AC005523.1	-0.953123629	0.144552489	0.756645391	pseudobulk	edgeR	LRT
Macrophage	AC005523.2	0.271306434	0.365742266	0.88224336	pseudobulk	edgeR	LRT
Macrophage	AC005523.3	-0.534551273	0.19621899	0.780066642	pseudobulk	edgeR	LRT
Macrophage	AC005534.8	-1.572536677	0.034332804	0.578504934	pseudobulk	edgeR	LRT
Macrophage	AC005537.1	0	1	1	pseudobulk	edgeR	LRT
Macrophage	AC005537.2	0	1	1	pseudobulk	edgeR	LRT
Macrophage	AC005540.3	1.123977929	0.071553995	0.680846621	pseudobulk	edgeR	LRT
Macrophage	AC005546.2	-1.052807813	0.098582853	0.729694908	pseudobulk	edgeR	LRT
Macrophage	AC005550.3	0	1	1	pseudobulk	edgeR	LRT
Macrophage	AC005592.1	0.715187515	0.188455335	0.780066642	pseudobulk	edgeR	LRT
Macrophage	AC005592.2	0	1	1	pseudobulk	edgeR	LRT
Macrophage	AC005592.3	0	1	1	pseudobulk	edgeR	LRT
Macrophage	AC005609.17	0	1	1	pseudobulk	edgeR	LRT
Macrophage	AC005609.18	0	1	1	pseudobulk	edgeR	LRT
Macrophage	AC005609.20	0	1	1	pseudobulk	edgeR	LRT
Macrophage	AC005614.1	0	1	1	pseudobulk	edgeR	LRT
Macrophage	AC005614.3	-0.955473137	0.224123976	0.809648764	pseudobulk	edgeR	LRT
Macrophage	AC005616.2	-1.255407726	0.213909436	0.794334429	pseudobulk	edgeR	LRT
Macrophage	AC005618.6	0.237045289	0.784975244	1	pseudobulk	edgeR	LRT
Macrophage	AC005625.1	-1.004651795	0.10389125	0.742214785	pseudobulk	edgeR	LRT
Macrophage	AC005670.2	-0.544566714	0.300231856	0.835907844	pseudobulk	edgeR	LRT
Macrophage	AC005695.1	0	1	1	pseudobulk	edgeR	LRT
Macrophage	AC005695.3	-0.544566714	0.300231856	0.835907844	pseudobulk	edgeR	LRT
Macrophage	AC005697.2	-0.953123629	0.144552489	0.756645391	pseudobulk	edgeR	LRT
Macrophage	AC005699.1	0	1	1	pseudobulk	edgeR	LRT
Macrophage	AC005725.1	0	1	1	pseudobulk	edgeR	LRT
Macrophage	AC005726.1	-0.99914122	0.723619844	1	pseudobulk	edgeR	LRT
Macrophage	AC005726.5	0.64554298	0.83827254	1	pseudobulk	edgeR	LRT
Macrophage	AC005740.6	0.090773396	0.845611892	1	pseudobulk	edgeR	LRT
Macrophage	AC005754.8	0.660659449	0.194481008	0.780066642	pseudobulk	edgeR	LRT
Macrophage	AC005757.6	0.964962322	0.277282019	0.835907844	pseudobulk	edgeR	LRT
Macrophage	AC005759.1	0	1	1	pseudobulk	edgeR	LRT
Macrophage	AC005775.1	-0.544566714	0.300231856	0.835907844	pseudobulk	edgeR	LRT
Macrophage	AC005775.2	-0.836679381	0.183889843	0.780066642	pseudobulk	edgeR	LRT
Macrophage	AC005786.5	1.320070659	0.035685356	0.584902614	pseudobulk	edgeR	LRT
Macrophage	AC005786.7	-0.371748835	0.601988164	1	pseudobulk	edgeR	LRT
Macrophage	AC005790.1	-0.544566714	0.300231856	0.835907844	pseudobulk	edgeR	LRT
Macrophage	AC005837.1	-0.953123629	0.144552489	0.756645391	pseudobulk	edgeR	LRT
Macrophage	AC005838.2	0.451514883	0.894388001	1	pseudobulk	edgeR	LRT
Macrophage	AC005840.2	-1.278517882	0.075850503	0.680846621	pseudobulk	edgeR	LRT
Macrophage	AC005840.4	-1.547632245	0.042039102	0.596933466	pseudobulk	edgeR	LRT
Macrophage	AC005842.1	0	1	1	pseudobulk	edgeR	LRT
Macrophage	AC005863.1	-0.872150137	0.246388776	0.835907844	pseudobulk	edgeR	LRT
Macrophage	AC005899.5	-1.547632245	0.042039102	0.596933466	pseudobulk	edgeR	LRT
Macrophage	AC005899.6	-1.547632245	0.042039102	0.596933466	pseudobulk	edgeR	LRT
Macrophage	AC005899.7	-0.544566714	0.300231856	0.835907844	pseudobulk	edgeR	LRT
Macrophage	AC005920.1	-0.544566714	0.300231856	0.835907844	pseudobulk	edgeR	LRT
Macrophage	AC005921.2	-1.247537452	0.660999918	1	pseudobulk	edgeR	LRT
Macrophage	AC005932.1	1.066330248	0.050165378	0.634584521	pseudobulk	edgeR	LRT
Macrophage	AC005944.2	-1.532249219	0.009337781	0.373846326	pseudobulk	edgeR	LRT
Macrophage	AC005954.4	0.009778951	0.992314059	1	pseudobulk	edgeR	LRT
Macrophage	AC005962.1	0	1	1	pseudobulk	edgeR	LRT
Macrophage	AC006027.1	-0.544566714	0.300231856	0.835907844	pseudobulk	edgeR	LRT
Macrophage	AC006030.1	0	1	1	pseudobulk	edgeR	LRT
Macrophage	AC006033.2	1.497300466	0.630068217	1	pseudobulk	edgeR	LRT
Macrophage	AC006042.4	-0.953123629	0.144552489	0.756645391	pseudobulk	edgeR	LRT
Macrophage	AC006058.1	0	1	1	pseudobulk	edgeR	LRT
Macrophage	AC006059.1	-0.544566714	0.300231856	0.835907844	pseudobulk	edgeR	LRT
Macrophage	AC006063.2	0	1	1	pseudobulk	edgeR	LRT
Macrophage	AC006064.2	0	1	1	pseudobulk	edgeR	LRT
Macrophage	AC006064.4	-0.953123629	0.144552489	0.756645391	pseudobulk	edgeR	LRT
Macrophage	AC006111.3	0	1	1	pseudobulk	edgeR	LRT
Macrophage	AC006116.17	0.167084525	0.743718553	1	pseudobulk	edgeR	LRT
Macrophage	AC006116.21	0.978275514	0.083689377	0.690159908	pseudobulk	edgeR	LRT
Macrophage	AC006116.8	0.278151631	0.784342971	1	pseudobulk	edgeR	LRT
Macrophage	AC006126.3	-0.986386949	0.106175532	0.744356075	pseudobulk	edgeR	LRT
Macrophage	AC006129.1	0.751735043	0.248632825	0.835907844	pseudobulk	edgeR	LRT
Macrophage	AC006129.2	-0.987457394	0.061344461	0.680846621	pseudobulk	edgeR	LRT
Macrophage	AC006159.4	-0.570691533	0.296715601	0.835907844	pseudobulk	edgeR	LRT
Macrophage	AC006160.5	-2.481269768	0.001393418	0.173998105	pseudobulk	edgeR	LRT
Macrophage	AC006213.1	0.822718344	0.178855014	0.780066642	pseudobulk	edgeR	LRT
Macrophage	AC006213.2	-1.909533016	0.132156372	0.756645391	pseudobulk	edgeR	LRT
Macrophage	AC006238.1	-0.544566714	0.300231856	0.835907844	pseudobulk	edgeR	LRT
Macrophage	AC006252.1	-0.953123629	0.144552489	0.756645391	pseudobulk	edgeR	LRT
Macrophage	AC006254.1	0	1	1	pseudobulk	edgeR	LRT
Macrophage	AC006262.10	0	1	1	pseudobulk	edgeR	LRT
Macrophage	AC006262.4	0	1	1	pseudobulk	edgeR	LRT
Macrophage	AC006262.5	0	1	1	pseudobulk	edgeR	LRT
Macrophage	AC006273.1	0	1	1	pseudobulk	edgeR	LRT
Macrophage	AC006273.4	0.924848981	0.441119806	0.94083781	pseudobulk	edgeR	LRT
Macrophage	AC006273.5	0.832295262	0.178128738	0.780066642	pseudobulk	edgeR	LRT
Macrophage	AC006277.2	0.835101018	0.151836496	0.765690324	pseudobulk	edgeR	LRT
Macrophage	AC006305.1	0	1	1	pseudobulk	edgeR	LRT
Macrophage	AC006333.2	-1.614485424	0.556643448	1	pseudobulk	edgeR	LRT
Macrophage	AC006369.1	0	1	1	pseudobulk	edgeR	LRT
Macrophage	AC006369.2	-1.934130261	0.006765466	0.327902327	pseudobulk	edgeR	LRT
Macrophage	AC006372.4	-0.434840691	0.560123807	1	pseudobulk	edgeR	LRT
Macrophage	AC006435.3	0	1	1	pseudobulk	edgeR	LRT
Macrophage	AC006449.2	-1.006429401	0.138944157	0.756645391	pseudobulk	edgeR	LRT
Macrophage	AC006449.6	-2.765434747	0.108217859	0.748517083	pseudobulk	edgeR	LRT
Macrophage	AC006460.2	0	1	1	pseudobulk	edgeR	LRT
Macrophage	AC006480.2	1.067548479	0.742791492	1	pseudobulk	edgeR	LRT
Macrophage	AC006483.2	-1.547632245	0.042039102	0.596933466	pseudobulk	edgeR	LRT
Macrophage	AC006504.1	-1.278517882	0.075850503	0.680846621	pseudobulk	edgeR	LRT
Macrophage	AC006504.5	-0.472272777	0.870236664	1	pseudobulk	edgeR	LRT
Macrophage	AC006547.15	0.524356377	0.416920901	0.922395843	pseudobulk	edgeR	LRT
Macrophage	AC006547.8	0.546658214	0.427477475	0.930239638	pseudobulk	edgeR	LRT
Macrophage	AC006942.1	-1.909533016	0.132156372	0.756645391	pseudobulk	edgeR	LRT
Macrophage	AC006942.4	0.010405826	0.973623649	1	pseudobulk	edgeR	LRT
Macrophage	AC006946.15	-0.684391052	0.530051594	0.994322947	pseudobulk	edgeR	LRT
Macrophage	AC006946.16	-0.5064877	0.305883234	0.835907844	pseudobulk	edgeR	LRT
Macrophage	AC006946.17	-0.947923573	0.149249956	0.763593696	pseudobulk	edgeR	LRT
Macrophage	AC006994.2	0.249074748	0.619655688	1	pseudobulk	edgeR	LRT
Macrophage	AC006994.3	0	1	1	pseudobulk	edgeR	LRT
Macrophage	AC007009.1	0.657112298	0.194903766	0.780066642	pseudobulk	edgeR	LRT
Macrophage	AC007029.1	0	1	1	pseudobulk	edgeR	LRT
Macrophage	AC007032.1	-1.731011694	0.13840551	0.756645391	pseudobulk	edgeR	LRT
Macrophage	AC007036.1	-2.210420632	0.123031885	0.756645391	pseudobulk	edgeR	LRT
Macrophage	AC007036.6	0.186919565	0.72096755	1	pseudobulk	edgeR	LRT
Macrophage	AC007038.1	-0.544566714	0.300231856	0.835907844	pseudobulk	edgeR	LRT
Macrophage	AC007038.2	1.497300466	0.630068217	1	pseudobulk	edgeR	LRT
Macrophage	AC007038.7	0.535393957	0.367587384	0.88398023	pseudobulk	edgeR	LRT
Macrophage	AC007040.11	1.055631972	0.07720367	0.680846621	pseudobulk	edgeR	LRT
Macrophage	AC007040.2	0	1	1	pseudobulk	edgeR	LRT
Macrophage	AC007050.17	0	1	1	pseudobulk	edgeR	LRT
Macrophage	AC007064.24	0.651495245	0.409594128	0.918424764	pseudobulk	edgeR	LRT
Macrophage	AC007099.1	0	1	1	pseudobulk	edgeR	LRT
Macrophage	AC007114.1	-1.547632245	0.042039102	0.596933466	pseudobulk	edgeR	LRT
Macrophage	AC007114.2	-2.339945639	0.119431233	0.756645391	pseudobulk	edgeR	LRT
Macrophage	AC007126.1	-0.137902951	0.821351002	1	pseudobulk	edgeR	LRT
Macrophage	AC007131.1	0	1	1	pseudobulk	edgeR	LRT
Macrophage	AC007161.5	0.011360314	0.988026394	1	pseudobulk	edgeR	LRT
Macrophage	AC007163.3	0.962840151	0.2187203	0.803273896	pseudobulk	edgeR	LRT
Macrophage	AC007163.6	0.209187093	0.778697572	1	pseudobulk	edgeR	LRT
Macrophage	AC007182.1	-1.909533016	0.132156372	0.756645391	pseudobulk	edgeR	LRT
Macrophage	AC007182.6	-0.267297108	0.53883326	0.997414757	pseudobulk	edgeR	LRT
Macrophage	AC007192.6	-0.062883803	0.861924219	1	pseudobulk	edgeR	LRT
Macrophage	AC007193.10	0	1	1	pseudobulk	edgeR	LRT
Macrophage	AC007193.9	0.210295112	0.798663162	1	pseudobulk	edgeR	LRT
Macrophage	AC007207.2	0	1	1	pseudobulk	edgeR	LRT
Macrophage	AC007220.1	0	1	1	pseudobulk	edgeR	LRT
Macrophage	AC007228.11	0.173384582	0.805890868	1	pseudobulk	edgeR	LRT
Macrophage	AC007228.2	-0.953123629	0.144552489	0.756645391	pseudobulk	edgeR	LRT
Macrophage	AC007228.5	-0.194807596	0.758668301	1	pseudobulk	edgeR	LRT
Macrophage	AC007228.9	0.304861282	0.297743814	0.835907844	pseudobulk	edgeR	LRT
Macrophage	AC007240.1	-1.278517882	0.075850503	0.680846621	pseudobulk	edgeR	LRT
Macrophage	AC007246.3	-0.221294334	0.434680039	0.935827725	pseudobulk	edgeR	LRT
Macrophage	AC007249.2	0.804645244	0.781263536	1	pseudobulk	edgeR	LRT
Macrophage	AC007255.1	0	1	1	pseudobulk	edgeR	LRT
Macrophage	AC007255.8	-0.074502751	0.831270053	1	pseudobulk	edgeR	LRT
Macrophage	AC007262.2	-0.544566714	0.300231856	0.835907844	pseudobulk	edgeR	LRT
Macrophage	AC007277.3	-0.546437272	0.299970725	0.835907844	pseudobulk	edgeR	LRT
Macrophage	AC007285.6	-0.077498428	0.854876136	1	pseudobulk	edgeR	LRT
Macrophage	AC007292.1	-0.953123629	0.144552489	0.756645391	pseudobulk	edgeR	LRT
Macrophage	AC007292.2	-0.953123629	0.144552489	0.756645391	pseudobulk	edgeR	LRT
Macrophage	AC007292.3	-0.016154357	0.965291549	1	pseudobulk	edgeR	LRT
Macrophage	AC007292.4	-0.065390389	0.925926707	1	pseudobulk	edgeR	LRT
Macrophage	AC007292.6	0.221010881	0.6407975	1	pseudobulk	edgeR	LRT
Macrophage	AC007319.1	0.181215537	0.833166275	1	pseudobulk	edgeR	LRT
Macrophage	AC007325.2	0.033586779	0.871380408	1	pseudobulk	edgeR	LRT
Macrophage	AC007325.4	-0.303406225	0.090020968	0.705468869	pseudobulk	edgeR	LRT
Macrophage	AC007336.1	-0.705457327	0.802375755	1	pseudobulk	edgeR	LRT
Macrophage	AC007342.5	0	1	1	pseudobulk	edgeR	LRT
Macrophage	AC007349.5	0.675646924	0.192737657	0.780066642	pseudobulk	edgeR	LRT
Macrophage	AC007364.1	0	1	1	pseudobulk	edgeR	LRT
Macrophage	AC007365.1	0	1	1	pseudobulk	edgeR	LRT
Macrophage	AC007365.3	-0.157629799	0.750897347	1	pseudobulk	edgeR	LRT
Macrophage	AC007370.1	0	1	1	pseudobulk	edgeR	LRT
Macrophage	AC007370.2	0	1	1	pseudobulk	edgeR	LRT
Macrophage	AC007381.3	0	1	1	pseudobulk	edgeR	LRT
Macrophage	AC007383.2	-0.953123629	0.144552489	0.756645391	pseudobulk	edgeR	LRT
Macrophage	AC007383.3	0.106763773	0.844454923	1	pseudobulk	edgeR	LRT
Macrophage	AC007383.4	-0.779453079	0.346894589	0.866234415	pseudobulk	edgeR	LRT
Macrophage	AC007384.1	0.61798049	0.84290997	1	pseudobulk	edgeR	LRT
Macrophage	AC007386.2	0.777134443	0.303184008	0.835907844	pseudobulk	edgeR	LRT
Macrophage	AC007386.4	0.787740522	0.441328513	0.941068153	pseudobulk	edgeR	LRT
Macrophage	AC007388.1	-0.42139251	0.8840649	1	pseudobulk	edgeR	LRT
Macrophage	AC007389.3	-0.221964867	0.787101305	1	pseudobulk	edgeR	LRT
Macrophage	AC007391.2	0.285683507	0.70009206	1	pseudobulk	edgeR	LRT
Macrophage	AC007392.3	0	1	1	pseudobulk	edgeR	LRT
Macrophage	AC007403.2	0	1	1	pseudobulk	edgeR	LRT
Macrophage	AC007405.1	0	1	1	pseudobulk	edgeR	LRT
Macrophage	AC007405.3	-1.731011694	0.13840551	0.756645391	pseudobulk	edgeR	LRT
Macrophage	AC007405.4	0.531866959	0.525648538	0.992435303	pseudobulk	edgeR	LRT
Macrophage	AC007405.6	-0.068561138	0.913804225	1	pseudobulk	edgeR	LRT
Macrophage	AC007448.3	0	1	1	pseudobulk	edgeR	LRT
Macrophage	AC007450.1	0	1	1	pseudobulk	edgeR	LRT
Macrophage	AC007485.1	0	1	1	pseudobulk	edgeR	LRT
Macrophage	AC007496.1	0	1	1	pseudobulk	edgeR	LRT
Macrophage	AC007541.1	-1.547632245	0.042039102	0.596933466	pseudobulk	edgeR	LRT
Macrophage	AC007563.1	0	1	1	pseudobulk	edgeR	LRT
Macrophage	AC007563.3	0	1	1	pseudobulk	edgeR	LRT
Macrophage	AC007563.5	0	1	1	pseudobulk	edgeR	LRT
Macrophage	AC007566.1	-0.544566714	0.300231856	0.835907844	pseudobulk	edgeR	LRT
Macrophage	AC007566.10	0.582892687	0.243523858	0.834325707	pseudobulk	edgeR	LRT
Macrophage	AC007613.1	-1.731011694	0.13840551	0.756645391	pseudobulk	edgeR	LRT
Macrophage	AC007620.2	0	1	1	pseudobulk	edgeR	LRT
Macrophage	AC007620.3	-0.125351032	0.852608035	1	pseudobulk	edgeR	LRT
Macrophage	AC007639.1	0	1	1	pseudobulk	edgeR	LRT
Macrophage	AC007663.3	0.804645244	0.781263536	1	pseudobulk	edgeR	LRT
Macrophage	AC007681.1	0	1	1	pseudobulk	edgeR	LRT
Macrophage	AC007686.3	-0.180515588	0.931723474	1	pseudobulk	edgeR	LRT
Macrophage	AC007687.1	-0.953123629	0.144552489	0.756645391	pseudobulk	edgeR	LRT
Macrophage	AC007728.2	-2.210420632	0.123031885	0.756645391	pseudobulk	edgeR	LRT
Macrophage	AC007743.1	-0.097330602	0.843574764	1	pseudobulk	edgeR	LRT
Macrophage	AC007750.5	1.312760653	0.062726811	0.680846621	pseudobulk	edgeR	LRT
Macrophage	AC007773.1	0	1	1	pseudobulk	edgeR	LRT
Macrophage	AC007773.2	0.834604102	0.184406534	0.780066642	pseudobulk	edgeR	LRT
Macrophage	AC007786.1	-0.953123629	0.144552489	0.756645391	pseudobulk	edgeR	LRT
Macrophage	AC007786.2	0	1	1	pseudobulk	edgeR	LRT
Macrophage	AC007796.1	0	1	1	pseudobulk	edgeR	LRT
Macrophage	AC007878.1	-0.544566714	0.300231856	0.835907844	pseudobulk	edgeR	LRT
Macrophage	AC007879.2	-0.056696273	0.932019717	1	pseudobulk	edgeR	LRT
Macrophage	AC007879.3	0	1	1	pseudobulk	edgeR	LRT
Macrophage	AC007879.4	0.43167526	0.587780377	1	pseudobulk	edgeR	LRT
Macrophage	AC007879.5	0.547966176	0.456469386	0.949906447	pseudobulk	edgeR	LRT
Macrophage	AC007879.7	0.265934987	0.690893916	1	pseudobulk	edgeR	LRT
Macrophage	AC007880.1	0.780143593	0.295346422	0.835907844	pseudobulk	edgeR	LRT
Macrophage	AC007881.3	0	1	1	pseudobulk	edgeR	LRT
Macrophage	AC007906.1	1.607183063	0.025842358	0.535305978	pseudobulk	edgeR	LRT
Macrophage	AC007906.2	-0.324525351	0.910419169	1	pseudobulk	edgeR	LRT
Macrophage	AC007950.1	-0.742825115	0.173753503	0.780066642	pseudobulk	edgeR	LRT
Macrophage	AC007950.2	0.032929456	0.938491919	1	pseudobulk	edgeR	LRT
Macrophage	AC007952.4	-1.547632245	0.042039102	0.596933466	pseudobulk	edgeR	LRT
Macrophage	AC007966.1	-0.965271502	0.144707043	0.756645391	pseudobulk	edgeR	LRT
Macrophage	AC007993.3	-2.06794124	0.127186028	0.756645391	pseudobulk	edgeR	LRT
Macrophage	AC008014.1	0	1	1	pseudobulk	edgeR	LRT
Macrophage	AC008035.1	-2.06794124	0.127186028	0.756645391	pseudobulk	edgeR	LRT
Macrophage	AC008040.5	-0.544566714	0.300231856	0.835907844	pseudobulk	edgeR	LRT
Macrophage	AC008063.3	3.072370893	1.42E-06	0.003879283	pseudobulk	edgeR	LRT
Macrophage	AC008069.1	1.60343167	0.025495422	0.532547285	pseudobulk	edgeR	LRT
Macrophage	AC008073.1	0	1	1	pseudobulk	edgeR	LRT
Macrophage	AC008073.9	0.208569961	0.797575316	1	pseudobulk	edgeR	LRT
Macrophage	AC008074.1	0.584053922	0.204549179	0.780066642	pseudobulk	edgeR	LRT
Macrophage	AC008074.3	-0.068622413	0.901231984	1	pseudobulk	edgeR	LRT
Macrophage	AC008074.4	0.213102478	0.795128438	1	pseudobulk	edgeR	LRT
Macrophage	AC008079.10	0.111544062	0.805371802	1	pseudobulk	edgeR	LRT
Macrophage	AC008079.2	-0.544566714	0.300231856	0.835907844	pseudobulk	edgeR	LRT
Macrophage	AC008083.2	-0.953123629	0.144552489	0.756645391	pseudobulk	edgeR	LRT
Macrophage	AC008088.4	-0.380824977	0.702612642	1	pseudobulk	edgeR	LRT
Macrophage	AC008105.1	0	1	1	pseudobulk	edgeR	LRT
Macrophage	AC008105.3	-0.737764573	0.798038003	1	pseudobulk	edgeR	LRT
Macrophage	AC008115.4	-0.953123629	0.144552489	0.756645391	pseudobulk	edgeR	LRT
Macrophage	AC008124.1	1.12326945	0.720826792	1	pseudobulk	edgeR	LRT
Macrophage	AC008154.4	0	1	1	pseudobulk	edgeR	LRT
Macrophage	AC008264.2	0	1	1	pseudobulk	edgeR	LRT
Macrophage	AC008267.5	-0.27202671	0.924469247	1	pseudobulk	edgeR	LRT
Macrophage	AC008268.1	-0.633366041	0.499319762	0.975208189	pseudobulk	edgeR	LRT
Macrophage	AC008269.2	-0.42361416	0.320722587	0.835907844	pseudobulk	edgeR	LRT
Macrophage	AC008278.2	0	1	1	pseudobulk	edgeR	LRT
Macrophage	AC008280.3	0.804645244	0.781263536	1	pseudobulk	edgeR	LRT
Macrophage	AC008393.1	0	1	1	pseudobulk	edgeR	LRT
Macrophage	AC008397.1	-0.953123629	0.144552489	0.756645391	pseudobulk	edgeR	LRT
Macrophage	AC008397.2	-0.544566714	0.300231856	0.835907844	pseudobulk	edgeR	LRT
Macrophage	AC008403.3	-0.544566714	0.300231856	0.835907844	pseudobulk	edgeR	LRT
Macrophage	AC008429.1	-0.130405284	0.80849052	1	pseudobulk	edgeR	LRT
Macrophage	AC008438.1	0	1	1	pseudobulk	edgeR	LRT
Macrophage	AC008440.5	0.625886496	0.353306933	0.872207594	pseudobulk	edgeR	LRT
Macrophage	AC008443.5	-1.547632245	0.042039102	0.596933466	pseudobulk	edgeR	LRT
Macrophage	AC008443.6	-0.544566714	0.300231856	0.835907844	pseudobulk	edgeR	LRT
Macrophage	AC008467.1	0	1	1	pseudobulk	edgeR	LRT
Macrophage	AC008494.3	1.197016738	0.70939009	1	pseudobulk	edgeR	LRT
Macrophage	AC008522.1	-0.123774835	0.908518454	1	pseudobulk	edgeR	LRT
Macrophage	AC008543.1	-0.544566714	0.300231856	0.835907844	pseudobulk	edgeR	LRT
Macrophage	AC008549.2	-0.544566714	0.300231856	0.835907844	pseudobulk	edgeR	LRT
Macrophage	AC008551.1	0	1	1	pseudobulk	edgeR	LRT
Macrophage	AC008555.5	0	1	1	pseudobulk	edgeR	LRT
Macrophage	AC008556.1	0	1	1	pseudobulk	edgeR	LRT
Macrophage	AC008592.4	1.936413838	0.007071347	0.327902327	pseudobulk	edgeR	LRT
Macrophage	AC008592.5	-1.278517882	0.075850503	0.680846621	pseudobulk	edgeR	LRT
Macrophage	AC008592.7	0	1	1	pseudobulk	edgeR	LRT
Macrophage	AC008592.8	-0.008495518	0.988661899	1	pseudobulk	edgeR	LRT
Macrophage	AC008608.2	-0.542956955	0.843500817	1	pseudobulk	edgeR	LRT
Macrophage	AC008609.1	0	1	1	pseudobulk	edgeR	LRT
Macrophage	AC008610.1	-0.544566714	0.300231856	0.835907844	pseudobulk	edgeR	LRT
Macrophage	AC008622.2	-0.544566714	0.300231856	0.835907844	pseudobulk	edgeR	LRT
Macrophage	AC008629.1	0	1	1	pseudobulk	edgeR	LRT
Macrophage	AC008637.1	-1.547632245	0.042039102	0.596933466	pseudobulk	edgeR	LRT
Macrophage	AC008687.4	0	1	1	pseudobulk	edgeR	LRT
Macrophage	AC008691.1	0	1	1	pseudobulk	edgeR	LRT
Macrophage	AC008697.1	0	1	1	pseudobulk	edgeR	LRT
Macrophage	AC008703.1	0	1	1	pseudobulk	edgeR	LRT
Macrophage	AC008736.1	-3.23419739	0.090828877	0.707956259	pseudobulk	edgeR	LRT
Macrophage	AC008738.2	0.822718344	0.178855014	0.780066642	pseudobulk	edgeR	LRT
Macrophage	AC008741.2	-2.458711886	0.116229091	0.756645391	pseudobulk	edgeR	LRT
Macrophage	AC008746.12	-0.813102909	0.441112011	0.94083781	pseudobulk	edgeR	LRT
Macrophage	AC008747.1	-0.953123629	0.144552489	0.756645391	pseudobulk	edgeR	LRT
Macrophage	AC008752.1	0	1	1	pseudobulk	edgeR	LRT
Macrophage	AC008752.2	0	1	1	pseudobulk	edgeR	LRT
Macrophage	AC008753.6	-0.42857669	0.31972192	0.835907844	pseudobulk	edgeR	LRT
Macrophage	AC008758.4	-1.909533016	0.132156372	0.756645391	pseudobulk	edgeR	LRT
Macrophage	AC008760.1	0	1	1	pseudobulk	edgeR	LRT
Macrophage	AC008764.6	-0.544566714	0.300231856	0.835907844	pseudobulk	edgeR	LRT
Macrophage	AC008764.8	-1.278517882	0.075850503	0.680846621	pseudobulk	edgeR	LRT
Macrophage	AC008771.1	0.041420612	0.991693199	1	pseudobulk	edgeR	LRT
Macrophage	AC008781.1	0	1	1	pseudobulk	edgeR	LRT
Macrophage	AC008781.7	0.636716638	0.197412562	0.780066642	pseudobulk	edgeR	LRT
Macrophage	AC008870.3	0	1	1	pseudobulk	edgeR	LRT
Macrophage	AC008875.1	-0.953123629	0.144552489	0.756645391	pseudobulk	edgeR	LRT
Macrophage	AC008897.3	0	1	1	pseudobulk	edgeR	LRT
Macrophage	AC008906.1	-0.544566714	0.300231856	0.835907844	pseudobulk	edgeR	LRT
Macrophage	AC008915.2	0.798418689	0.803603016	1	pseudobulk	edgeR	LRT
Macrophage	AC008937.3	0.126810898	0.837600669	1	pseudobulk	edgeR	LRT
Macrophage	AC008946.1	-0.073960651	0.95907148	1	pseudobulk	edgeR	LRT
Macrophage	AC008957.1	-1.909533016	0.132156372	0.756645391	pseudobulk	edgeR	LRT
Macrophage	AC008966.1	-2.210420632	0.123031885	0.756645391	pseudobulk	edgeR	LRT
Macrophage	AC008966.2	0	1	1	pseudobulk	edgeR	LRT
Macrophage	AC008972.1	0	1	1	pseudobulk	edgeR	LRT
Macrophage	AC008972.2	0	1	1	pseudobulk	edgeR	LRT
Macrophage	AC009005.1	-1.909533016	0.132156372	0.756645391	pseudobulk	edgeR	LRT
Macrophage	AC009005.2	0.338013361	0.384246513	0.899178182	pseudobulk	edgeR	LRT
Macrophage	AC009053.2	-0.544566714	0.300231856	0.835907844	pseudobulk	edgeR	LRT
Macrophage	AC009060.3	-0.579567197	0.626258051	1	pseudobulk	edgeR	LRT
Macrophage	AC009061.2	-0.542956955	0.843500817	1	pseudobulk	edgeR	LRT
Macrophage	AC009063.2	0	1	1	pseudobulk	edgeR	LRT
Macrophage	AC009065.4	-1.099671238	0.226098258	0.811588053	pseudobulk	edgeR	LRT
Macrophage	AC009088.1	0	1	1	pseudobulk	edgeR	LRT
Macrophage	AC009093.2	-0.372898471	0.884021661	1	pseudobulk	edgeR	LRT
Macrophage	AC009093.6	-0.953123629	0.144552489	0.756645391	pseudobulk	edgeR	LRT
Macrophage	AC009097.1	0	1	1	pseudobulk	edgeR	LRT
Macrophage	AC009097.2	0	1	1	pseudobulk	edgeR	LRT
Macrophage	AC009113.1	-2.06794124	0.127186028	0.756645391	pseudobulk	edgeR	LRT
